기업상태,기업명,기업코드,연도,종목코드,보고기간,산업군,총자산증가율,유동자산증가율,매출액증가율,순이익증가율,영업이익증가율,매출액순이익률,매출총이익률,자기자본순이익률 (ROE),매출채권회전율,재고자산회전율,총자본회전율,유형자산회전율,매출원가율,부채비율,유동비율,자기자본비율,당좌비율,비유동자산장기적합률,순운전자본비율,차입금의존도,현금비율,유형자산_총자산비율,무형자산_총자산비율,무형자산상각비_총자산비율,유형자산상각비_총자산비율,감가상각비_총자산비율,총자본영업이익률,총자본순이익률,유보액/납입자본비율,총자본투자효율,period_Q1,period_H1,period_Q3,period_ANNUAL,총자산증가율_missing,유동자산증가율_missing,매출액증가율_missing,순이익증가율_missing,영업이익증가율_missing,매출액순이익률_missing,매출총이익률_missing,자기자본순이익률 (ROE)_missing,매출채권회전율_missing,재고자산회전율_missing,총자본회전율_missing,유형자산회전율_missing,매출원가율_missing,부채비율_missing,유동비율_missing,자기자본비율_missing,당좌비율_missing,비유동자산장기적합률_missing,순운전자본비율_missing,차입금의존도_missing,현금비율_missing,유형자산_총자산비율_missing,무형자산_총자산비율_missing,무형자산상각비_총자산비율_missing,유형자산상각비_총자산비율_missing,감가상각비_총자산비율_missing,총자본영업이익률_missing,총자본순이익률_missing,유보액/납입자본비율_missing,총자본투자효율_missing,label
상장,033290,00155948,2021,033290,Q3,Consumer Discretionary,52.6115340642,22.4757998125,24.4986880389,-17.0416838485,23.5349706284,11.5040800899,49.3661236811,3.0019942568,2.0433047704,0.4933396043,0.1917809352,0.6504395369,50.6338763189,34.9554994149,252.4824724109,73.4932531193,143.1928960037,17.6423776681,27.4626100209,11.8236219302,27.9236848624,29.4848213066,1.3866822802,0.0375078691,0.6165222388,0.6540301079,3.2772206019,2.2062632378,689.6452246717,0.0222691194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033290,00155948,2022,033290,Q3,Consumer Discretionary,88.2199034272,12.148483253,151.3637855953,-49.127957272,-9.2614703496,2.3282433167,21.9721627196,1.3704347933,4.0341487861,1.9127835304,0.2561194698,0.9782413144,78.0278372804,128.1248324457,122.7482987266,43.5123543797,75.4156460471,2.7815304122,5.021279754,35.5895449153,28.5409058256,26.181624719,30.698925353,0.5293608462,1.8020944147,2.3314552609,1.5799082527,0.5963084438,790.0247188858,0.0085455556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033290,00155948,2023,033290,Q3,Consumer Discretionary,7.5247634102,-7.0977129208,-5.6729064911,-18.1168462463,-35.0189810665,2.0210938171,21.4660946181,1.0306120833,5.3950422775,1.7641159616,0.2246831744,0.8348742979,78.5339053819,126.9541901343,106.9241261486,44.061755344,61.2387253701,3.3889245502,1.5159614201,33.6496981234,13.1451102687,26.9122160085,34.4248729766,0.0,0.0,0.0,0.9547944569,0.4541057747,874.309841105,0.0081028104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033290,00155948,2024,033290,Q3,Consumer Discretionary,-23.4055010828,-69.2038541398,-25.2196212095,-70.5294552937,-42.7530694816,0.7965021929,9.5031484589,0.4387506602,6.7961715529,12.9703055294,0.2193616138,0.7171311471,90.4968515411,151.1135655167,48.2054682423,39.822619616,40.3667956311,3.514345946,-10.1131228095,61.874542578,20.6472053383,30.5887723209,35.1498608879,0.0,0.0,0.0,0.7136158955,0.1747220065,920.6966189257,0.0069828885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033290,00155948,2025,033290,Q3,Consumer Discretionary,10.7743143652,41.0414861314,102.9363166272,579.9285150952,89.2668678984,2.6686428644,9.5907978324,2.6009339494,10.1492547601,25.2411132348,0.4018660659,1.7482375902,90.4092021676,142.525568106,66.5763822797,41.2327660052,58.5798779126,3.1847171061,-6.0164282761,63.7829191193,17.9997255885,22.9869251295,31.0560985218,0.0,0.0,0.0,1.2192704256,1.0724370093,994.2522376575,0.0197921055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2015,033340,ANNUAL,Consumer Discretionary,,,,,,0.8140229874,47.491198356,1.1920132679,3.4619591811,1.6021002059,1.0850499597,8.3249980841,52.508801644,34.956772969,473.906404602,74.0978002067,-217.1687416879,6.965666613,19.2410955245,9.4528017352,139.7732542108,13.0336361492,3.5341945879,0.0,0.0,0.0,1.065123635,0.8832556097,554.4458000701,0.0088325561,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2016,033340,ANNUAL,Consumer Discretionary,-2.5173704109,-10.0885732449,2.1569302757,-513.5481048054,-441.5130253219,-3.2952993282,43.6906822068,-5.1436837848,3.7655415044,1.9395269284,1.137078201,12.0644331846,56.3093177932,37.2742432742,1009.5226667451,72.8468776187,-472.1208917311,6.2629302348,20.2649051484,11.7619912894,472.4447729541,9.4250445386,3.1067875398,0.0,0.0,0.0,-3.7314708936,-3.7470130318,527.3682983035,-0.0374701303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2017,033340,ANNUAL,Consumer Discretionary,-11.0245495968,209.2691307462,-5.8144223886,137.4474188141,18.8914875924,-8.3076447534,44.4313569376,-13.9293149219,4.162199785,1.9717410831,1.2036619839,11.7879972797,55.5686430624,39.2987745872,293.3718874076,71.7881404889,166.0833067922,,51.5333461552,0.0,47.8910141204,10.2109116191,3.8814547178,0.0,2.4407660926,2.4407660926,-4.9860958662,-9.9995961653,455.6648855074,-0.0999959617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2018,033340,ANNUAL,Consumer Discretionary,3.7962209291,6.8385073441,7.6250669884,-136.5031723645,-151.2476389485,2.8177022032,55.435116357,4.1587922282,8.8195126089,1.2967236537,1.2480627954,14.3079541508,44.564883643,18.2594064765,532.0453088365,84.5598696793,248.4685543581,66.9448186333,65.3492258743,3.499937763,141.6399669094,8.722859902,3.6862232775,0.0,2.3223161062,2.3223161062,2.4618010023,3.5166692884,483.1050788506,0.0351666929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2019,033340,ANNUAL,Consumer Discretionary,7.1738598404,-8.904654186,-1.3079142318,-386.8682442154,-462.9820234322,-8.1902138097,48.6533041034,-13.4701720216,6.7600928616,1.4159431833,1.1492907005,5.2990600555,51.3466958966,43.1027599783,347.2657127427,69.8798541797,135.6775415135,58.0554640583,48.7044991795,1.0885545438,9.5594412217,21.6885766238,3.2045320464,0.0,5.990581635334998,7.5771325631,-8.3377561508,-9.4129365665,412.2192557539,-0.0863497774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2020,033340,ANNUAL,Consumer Discretionary,-27.6667726357,-27.4676682091,-2.854049412,557.7484619135,191.7491435678,-55.4536808118,46.060837323,-164.1928441888,11.6945831326,2.034017984,1.5435359608,23.3039925347,53.939162677,91.825834226,314.9170661653,52.1306217192,126.9847459376,41.7431674817,46.8096713217,3.7171433117,30.0728401158,6.6234829012,0.2685937026,0.0,0.0,0.0,-33.6295407367,-85.594750494,63.0781324857,-0.842522671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2021,033340,ANNUAL,Consumer Discretionary,2.9030448186,-7.6532734592,-26.7978591162,-41.7086194019,-53.4210946874,-44.1581567799,48.3490330898,-83.1123222318,9.004146998,1.8464055899,1.0980252048,6.6343556896,51.6509669102,71.4123743455,204.3626320985,58.3388453616,102.3835775227,21.7562311834,31.4338590439,11.8205277196,17.0226289313,16.5505929468,0.2610162829,0.0,0.0,0.0,-15.2223600035,-48.4867691432,87.7975146461,-0.4721609642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2022,033340,ANNUAL,Consumer Discretionary,-9.8983644331,-2.0600459413,-10.6848477472,-84.3332551499,-65.4555547206,-7.7457694229,53.7463621213,-11.6357785542,9.8884532381,1.6026313971,1.0884407118,15.6500846436,46.2536378787,38.0149412991,336.8954545373,72.4559232926,178.723022713,,47.0481946133,0.0,17.8165909104,6.9548551113,0.2896909488,0.0,0.0,0.0,-5.8361646695,-8.4308107837,8.2286789066,-0.0446876141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2023,033340,ANNUAL,Consumer Discretionary,4.2574406431,-11.1948612891,2.6071246567,-144.5984314015,-129.8601757096,3.3667171497,55.4033921403,4.9370774457,9.9581015444,1.2807217789,1.0712115232,17.4486923003,44.5966078597,36.8951534201,333.7161159256,73.0486050833,115.2988213161,,39.9138760258,3.8921036852,12.8907284692,6.1392080549,0.2778611742,0.0,0.0,0.0,1.6715248468,3.6064662059,13.6073558194,0.0412674297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2024,033340,ANNUAL,Consumer Discretionary,4.8751595591,16.3295212353,9.2240974509,-87.7445490485,0.6792955354,0.3777612986,54.5912533235,0.6017677581,9.3343473242,1.5034427175,1.115632265,17.8434744509,45.4087466765,42.78756466,359.8300788476,70.0341099298,168.0332469902,3.4982016907,45.6479933771,21.0300077818,68.8776012573,6.2523264066,0.2794898079,0.0,0.0,0.0,1.6046501837,0.4214426932,13.9600722463,0.019605812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2025,033340,ANNUAL,Consumer Discretionary,5.0223713156,0.0856667095,-19.498717391,-4129.4569427529,-568.9962857381,-18.9086786961,49.5168985898,-23.935771969,9.5148198852,1.0958157116,0.8551494993,3.6288189186,50.4831014102,48.0281156617,220.6834505918,67.5547341483,76.3720904746,3.9706899524,32.9456249211,23.558014655,31.9522443692,23.5655048799,0.2522745336,0.0,0.0,0.0,-7.1658539664,-16.16974712,-14.206751105,-0.1504753639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2016,033340,H1,Consumer Discretionary,,,,,,-15.6358640558,40.1563302426,-6.1378313286,0.9252547782,0.4901023605,0.286373843,2.9864365457,59.8436697574,37.0754613207,368.8985111597,72.952517567,-218.7261128915,6.1658555102,16.0012231654,9.6126273826,122.9043610526,9.58914876,3.1399525719,0.0,0.0,0.0,-1.8732934147,-4.4777024782,533.9091991318,-0.0447770248,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2017,033340,H1,Consumer Discretionary,-1.4697907487,2.360776842,1.8229445828,-101.3327206695,-129.4184838449,0.204651705,46.7420119048,0.0828078879,0.9576884172,0.4407350124,0.2959440375,3.2301669334,53.2579880952,36.724626535,834.2318506578,73.1397134037,-473.9487663537,6.4732488197,20.0716145467,11.8336914946,309.9054757735,9.1618805973,3.131326959,0.0,0.0,0.0,0.5593152849,0.0605654519,527.1905504795,0.0006056545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2018,033340,H1,Consumer Discretionary,-15.4365931889,188.5406236455,6.1173739335,5180.7909929954,327.0131467765,10.1842218685,58.1928582457,5.0220218927,2.0348251261,0.3128575027,0.3713758147,3.6648558707,41.8071417543,32.7813659608,346.0950807311,75.3117723081,125.3695365035,51.9210406325,55.3309155328,7.2639925307,33.7017870772,10.1334357409,4.2199591339,0.0,1.3034552134,1.3034552134,2.8243301547,3.7821736931,437.9376787068,0.0378217369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2019,033340,H1,Consumer Discretionary,17.0036644576,11.2966704812,-5.5672940919,-118.0218704727,-121.4020170221,-1.943592801,52.432883133,-0.759577735,2.1146638035,0.3146413389,0.2997343993,2.0170239523,47.567116867,30.3858180697,439.474116503,76.6954577426,170.43348215,47.4283526717,57.1763495011,1.095590502,69.3048078108,14.8602300433,3.5568145082,0.0,1.2269405899,1.2269405899,-0.5166193925,-0.5825616208,462.322947929,-0.0058256162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2020,033340,H1,Consumer Discretionary,22.4315933634,16.6072182735,9.8716690061,591.6021878249,773.3169257766,-12.2342096517,42.0134577083,-4.2944199214,2.1926027712,0.4657496428,0.2689854621,1.617814969,57.9865422917,30.4967759291,454.4058881818,76.6302456808,238.5457511492,65.9372769967,54.9834479929,0.8948593022,70.0273062854,16.6264663909,2.6343239549,0.0,3.6157952311,3.6157952311,-3.6850983249,-3.2908245363,309.5766634974,-0.0317686612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2021,033340,H1,Consumer Discretionary,-15.3682894417,-20.8210344832,-44.355304876,70.8377140635,-68.6172725566,-37.5608924733,48.3784484843,-9.7036456025,1.6032708252,0.3071120869,0.1768558609,1.2336212516,51.6215515157,46.0762351851,330.5822276505,68.4574050483,181.583895912,22.0783799166,46.0042574947,9.9191964179,12.1444718978,14.3363176237,0.1887144311,0.0,0.0,0.0,-1.3664905928,-6.6428639746,207.7662639528,-0.063857388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2022,033340,H1,Consumer Discretionary,-30.6755642664,-34.1444300779,10.5438679169,-63.6327481851,65.7166057899,-12.3569625408,42.8951990772,-8.0585928751,2.2124775412,0.6325925299,0.2820121177,1.9191465336,57.1048009228,131.2489213157,143.6056692817,43.2434449558,85.2571214701,20.2631442503,19.025200283,13.7259970158,29.5855054306,14.6946631084,0.2722192097,0.0,0.0,0.0,-3.266527603,-3.4848131742,32.1444096027,-0.028123829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2023,033340,H1,Consumer Discretionary,-0.5689567599,8.2710417434,5.3743359912,-124.2994436878,-107.4453487922,2.849529846,52.2503870645,1.1740362243,2.6083878596,0.3455284817,0.2988688308,5.4209933369,47.7496129355,37.8566314731,320.994797285,72.5391291891,126.6752740295,,46.9712633905,0.0,11.6092025284,5.5131746574,0.2737768818,0.0,0.0,0.0,0.244596019,0.8516356535,14.7284727562,0.0098118525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2024,033340,H1,Consumer Discretionary,7.9693927813,-5.1125392233,3.9072941581,47.1721041928,402.0532901669,4.0360140912,55.3200227538,1.6846774346,2.5420600202,0.3151479835,0.2876245825,4.7502829481,44.6799772462,45.1236135304,324.3603079121,68.9067737271,103.7652571357,3.9787957476,41.4738807668,10.0635293956,7.3433427992,6.0548936901,0.2575657677,0.0,0.0,0.0,1.1373615517,1.1608568679,17.380838396,0.0145807036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2025,033340,H1,Consumer Discretionary,-4.781489641,-1.5885839114,-15.1390186034,-187.6604145611,-201.2334768612,-4.1691559841,50.169120755,-1.6103739907,2.7266922611,0.2926134307,0.2563378092,3.5028343615,49.830879245,50.6835818852,278.8149452651,66.3642307602,82.4099350626,3.5983142941,39.7436925276,13.6773731635,15.2936865352,7.3180111526,0.3580201036,0.0,0.0,0.0,-1.2092088386,-1.0687123113,7.4793315083,-0.0077217025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2016,033340,Q1,Consumer Discretionary,,,,,,7.542471517,45.2936170297,2.6641136721,0.8519233034,0.4276643752,0.264616728,2.0925716727,54.7063829703,33.4817148497,447.9237468101,74.9166281783,-178.628648611,7.0454257185,18.7965826522,9.2737511547,131.899144457,12.6455275806,3.0652589816,0.0,0.0,0.0,-0.3725798066,1.995864134,574.6477637816,0.0199586413,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2017,033340,Q1,Consumer Discretionary,-4.3540198172,-9.0488210539,-1.1539685082,-103.0650378972,-58.3417285863,-0.2338784946,46.0110760725,-0.088136884,0.8994797585,0.4096278631,0.2734700756,2.9454466261,53.9889239275,37.8026571199,930.2959940871,72.5675412144,-526.8585601082,6.4078977528,20.537724174,11.8505604971,320.9656845287,9.2845028381,3.1210123928,0.0,0.0,0.0,-0.1622758288,-0.0639587696,526.7252048951,-0.0006395877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2018,033340,Q1,Consumer Discretionary,-19.5103039406,166.3342838909,1.4383335685,733.4619225595,306.057595312,-1.921648482,54.6325793073,-0.9387267403,2.2700654819,0.3238093674,0.3446447198,3.1289870647,45.3674206927,41.7403865369,279.2775828871,70.5515220067,102.1708488552,,48.878427272,0.0,37.7756106901,11.0145779681,4.4062226852,0.0,0.6906626905,0.6906626905,-0.8186555057,-0.6622860027,395.8662974127,-0.00662286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2019,033340,Q1,Consumer Discretionary,21.8935402051,19.4959022271,-9.6243041437,285.4754318441,228.2368749004,-8.196321715,51.1456296547,-2.7061855147,1.9899866123,0.2817972138,0.2555304106,1.6722876249,48.8543703453,29.209955121,502.9578535016,77.3934174858,204.4599550544,138.545632575,59.8036463889,2.1961157375,103.5923879595,15.2802907111,3.4695072455,0.0,0.0498268007,0.0498268007,-2.2044886411,-2.0944094533,466.5641803137,-0.0209440945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2020,033340,Q1,Consumer Discretionary,32.8952963098,35.9610902575,-15.4846501174,70.8816057813,53.6720269174,-16.572144801,51.8033256166,-3.6454742591,1.6108159826,0.2261156443,0.1625056918,1.0039736403,48.1966743834,35.365109814,409.9026092368,73.8742798181,223.9804912863,57.2053543533,57.7363351102,4.2610743999,129.5457553346,16.1862508377,2.432372265,0.0,1.6548102986,1.6548102986,-2.5491364044,-2.6930678548,380.6310270914,-0.0241857194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2021,033340,Q1,Consumer Discretionary,-18.392296032,-29.966081625,1.3431084232,87.2790492545,102.9971573909,-30.6248305458,38.0084715407,-9.223645971,1.5743646737,0.4265377747,0.2018048682,1.2956579787,61.9915284593,49.244141562,298.2026100352,67.0043051294,164.7472581139,68.078098465,43.5591963314,7.557825337,12.9713178667,15.5754737336,0.1807040697,0.0,0.0,0.0,-6.3409141383,-6.1802398905,214.6295237154,-0.0590517404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2022,033340,Q1,Consumer Discretionary,-37.9533679813,-44.3265078644,-26.0855383626,52.165798295,-18.2507568176,-63.0465498146,29.4043746813,-30.3406808502,1.8929308419,0.5757028522,0.2404046392,1.4174171271,70.5956253187,100.1802157209,158.6212735793,49.9549866304,79.1021646978,20.8926949855,21.7323153126,13.1892161669,10.787231608,16.9607545038,0.2912391274,0.0,0.0,0.0,-8.3544410877,-15.1566830623,43.1315160243,-0.1485556414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2023,033340,Q1,Consumer Discretionary,6.5953864026,25.9147614327,1.9900672192,-122.3974999817,-104.9185164926,13.8453198122,58.4255916237,4.4503473853,2.3750739727,0.2645539203,0.2300182601,4.4275294341,41.5744083763,39.7425315233,319.8663145296,71.5601749231,153.4130652463,,47.7463975261,0.0,43.5962950992,5.1951830815,0.2732192614,0.0,0.0,0.0,0.3854900072,3.1846763736,13.4001914625,0.0335865092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2024,033340,Q1,Consumer Discretionary,5.2822296439,-8.9538799095,10.4944841175,-66.3654042597,135.3667848535,4.2145247204,58.5642267018,1.4683237638,2.4383531268,0.2602053098,0.2414058771,4.0105283847,41.4357732982,44.3196221696,338.2891959001,69.2906470352,121.7988812913,,42.3129215473,0.0,20.9792894945,6.0193035408,0.2638208708,0.0,0.0,0.0,0.861793523,1.0174110365,15.3410160197,0.0137017729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2025,033340,Q1,Consumer Discretionary,-1.6141151063,1.8861402517,-19.7578642676,-374.5126927282,-415.2505891936,-14.4181173519,51.0629673743,-4.2443582088,1.6815944128,0.2551920647,0.1968872179,2.804919685,48.9370326257,49.5154084223,295.82280936,66.8827387459,116.2748215259,3.6102225393,41.1785189596,20.9366717653,33.0022887838,7.0193531357,0.331799741,0.0,0.0,0.0,-2.7613810273,-2.8387430123,9.2064932623,-0.0253285586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2016,033340,Q3,Consumer Discretionary,,,,,,-1.4646988978,44.8362775338,-0.6149545413,1.0128678705,0.4749102827,0.3022402624,3.2346265042,55.1637224662,38.9128241178,487.3315480356,71.9875941153,-296.2421856917,6.1634042438,17.3539088289,11.3362206914,214.1277268687,9.3438998903,3.0202227826,0.0,0.0,0.0,-0.3612931311,-0.4426909792,530.1003701197,-0.0044269098,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2017,033340,Q3,Consumer Discretionary,-3.8745547589,231.7215422221,-11.1789381106,314.6214269204,587.2244023457,-6.8372921251,40.9182546268,-2.6261764072,0.9510514402,0.4878383365,0.2792736198,2.973455083,59.0817453732,37.5339276438,310.6527157588,72.7093319541,171.2060350365,,51.0935626355,0.0,43.2060431824,9.3922259473,3.4286807617,0.0,1.6673058769,1.6673058769,-2.5829732752,-1.9094753216,511.4230270581,-0.0190947532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2018,033340,Q3,Consumer Discretionary,-12.3082584594,-9.0827296433,11.2852096577,-212.2540875573,-185.3703960044,6.8968193638,57.8840108816,3.1755086712,2.0469958037,0.3024815766,0.3544122033,3.6025883712,42.1159891184,29.9139489795,379.4554837677,76.9740284131,139.7623428596,52.0627379325,57.5325699341,6.0938148727,44.3138985973,9.8377101916,4.1580949994,0.0,1.9012318944,1.9012318944,2.5145976975,2.4443169468,456.562281138,0.0244431695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2019,033340,Q3,Consumer Discretionary,16.1416148491,9.5988318598,4.0017341236,-142.7048650435,-139.9180782201,-2.8319502808,52.3566935433,-1.1812090445,2.185812956,0.32871519,0.3173667233,2.1295382191,47.6433064567,31.4255343264,427.6046235129,76.0887148092,160.7923124867,48.418970075,56.4790868389,1.0855620405,57.5299790372,14.9030771296,3.7226421667,0.0,1.4706944737,1.4706944737,-0.8642716714,-0.8987667812,458.5688486284,-0.0078342707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2020,033340,Q3,Consumer Discretionary,25.3865317283,5.7667691037,-23.0003251562,377.9822390812,375.442002596,-17.5795799002,43.2584525856,-4.8376740324,1.8961498514,0.3483513944,0.194894413,1.0592791464,56.7415474144,41.1980567705,304.2524152944,70.8225044219,148.9283812676,87.3579169817,41.7456810823,1.8868900659,13.6249193636,18.3987774764,2.4439561097,0.0,5.386449883,5.386449883,-3.2771546399,-3.4261619055,289.2773621518,-0.0326294251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2021,033340,Q3,Consumer Discretionary,-22.6205565254,-16.6471595043,-36.2629161365,37.1671803291,25.3860970921,-37.8326283556,31.2136815321,-9.1374273298,1.8010322116,0.4010542655,0.1605336119,1.2157983709,68.7863184679,50.4497411065,314.6809626684,66.4673792487,185.3322274793,20.8292841547,45.6979008585,10.4082528911,28.2392605526,13.2039666873,0.1996924435,0.0,0.0,0.0,-5.3103203048,-6.0734084769,181.6630814232,-0.0574535991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2022,033340,Q3,Consumer Discretionary,2.5409227556,12.8349656247,22.0171881249,-104.3717511305,-107.6004321591,1.3555044033,59.2590771723,0.8228920181,2.120643496,0.4273297468,0.1910248064,1.7942084774,40.7409228277,217.7987237347,124.7675719379,31.4664573932,93.9399828475,19.9407644331,14.6319219673,9.8195037675,8.609780281,10.6467452831,0.1947441452,0.0,0.0,0.0,0.3936060661,0.2589349663,166.6091224092,0.0078569546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,033340,00205003,2023,033340,Q3,Consumer Discretionary,-31.2146084921,-36.8070963135,11.2754395269,276.8888736281,-63.6881652028,4.5910807447,52.3738107273,1.8553083546,2.5514662952,0.3643908834,0.3090244721,5.1485245338,47.6261892727,30.770051924,385.3883592445,76.4701080475,155.520616271,,50.145206815,0.0,24.6314006295,6.0021948043,0.2831184659,0.0,0.0,0.0,0.2077847946,1.4187563033,16.9602494232,0.0156832375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
